kline,1647923520003,ETHUSDT,1647923460000,1647923519999,1m,786779272,786782196,3038.84000000,3037.23000000,3043.83000000,3035.09000000,2030.67860000,2925,True,6173044.63364600,1095.26260000,3329465.29783300
kline,1647923522224,ETHUSDT,1647923520000,1647923579999,1m,786782197,786782265,3037.29000000,3037.40000000,3037.85000000,3037.23000000,47.35880000,69,False,143852.08920000,38.77580000,117781.23361000
kline,1647923524230,ETHUSDT,1647923520000,1647923579999,1m,786782197,786782311,3037.29000000,3037.32000000,3037.85000000,3037.23000000,57.39440000,115,False,174334.09297800,42.15140000,128034.15935000
kline,1647923526493,ETHUSDT,1647923520000,1647923579999,1m,786782197,786782344,3037.29000000,3037.39000000,3037.85000000,3037.23000000,71.04850000,148,False,215806.89712100,55.78820000,169454.41681900
kline,1647923528642,ETHUSDT,1647923520000,1647923579999,1m,786782197,786782471,3037.29000000,3037.29000000,3037.85000000,3037.23000000,104.73730000,275,False,318132.58467500,79.76660000,242285.98758800
kline,1647923530744,ETHUSDT,1647923520000,1647923579999,1m,786782197,786782549,3037.29000000,3037.11000000,3037.85000000,3036.66000000,128.39310000,353,False,389975.91149000,95.53810000,290184.55692900
kline,1647923533024,ETHUSDT,1647923520000,1647923579999,1m,786782197,786782646,3037.29000000,3037.10000000,3037.85000000,3036.65000000,157.03210000,450,False,476950.46800700,108.13070000,328427.59257200
kline,1647923535032,ETHUSDT,1647923520000,1647923579999,1m,786782197,786782673,3037.29000000,3036.69000000,3037.85000000,3036.61000000,166.80710000,477,False,506637.24458400,117.32440000,356349.03875900
kline,1647923537221,ETHUSDT,1647923520000,1647923579999,1m,786782197,786782704,3037.29000000,3036.54000000,3037.85000000,3036.53000000,182.12790000,508,False,553159.88397100,131.10870000,398205.87211100
kline,1647923539234,ETHUSDT,1647923520000,1647923579999,1m,786782197,786782810,3037.29000000,3038.21000000,3038.21000000,3036.53000000,255.70180000,614,False,776600.40079000,201.36830000,611580.38802400
